Datetime,Storm_Status,Latitude,Longitude,Max_Wind,Min_Pressure,Radius_Max_Wind
20221102, HU, 17.3N,  87.7W,75.0,988.0,15.0
20221102, HU, 17.4N,  88.3W,80.0,985.0,15.0
20221103, HU, 17.5N,  88.6W,65.0,990.0,15.0
20221103, TS, 17.7N,  89.6W,45.0,998.0,15.0
20221103, TD, 17.9N,  90.6W,30.0,1008.0,15.0
20221103, TD, 18.0N,  91.7W,30.0,1008.0,15.0
20221104, TD, 18.1N,  92.7W,30.0,1008.0,30.0
20221104, TD, 18.3N,  93.6W,30.0,1008.0,30.0
20221104, TD, 18.7N,  94.5W,25.0,1008.0,30.0
20221104, TD, 19.2N,  95.2W,25.0,1008.0,40.0
20221105, TD, 19.4N,  95.4W,25.0,1008.0,40.0
20221105, TD, 19.7N,  95.4W,25.0,1008.0,40.0
20221030, EX, 34.2N,  64.0W,40.0,1006.0,100.0
20221031, EX, 34.6N,  63.1W,45.0,1004.0,90.0
20221031, EX, 34.9N,  62.2W,45.0,1004.0,80.0
20221031, EX, 35.0N,  61.6W,40.0,1004.0,70.0
20221031, EX, 35.0N,  60.9W,40.0,1004.0,60.0
20221101, EX, 35.1N,  59.6W,35.0,1004.0,50.0
20221101, EX, 35.2N,  57.9W,35.0,1002.0,40.0
20221101, TS, 35.3N,  56.7W,40.0,998.0,30.0
20221101, TS, 35.3N,  55.4W,45.0,993.0,20.0
20221102, TS, 35.1N,  54.2W,50.0,991.0,20.0
20221102, TS, 35.0N,  53.0W,55.0,989.0,30.0
20221102, HU, 35.1N,  50.9W,65.0,983.0,30.0
20221102, HU, 36.1N,  48.9W,75.0,974.0,30.0
20221103, HU, 38.0N,  46.4W,75.0,970.0,30.0
20221103, HU, 40.3N,  43.6W,75.0,965.0,35.0
20221103, EX, 43.7N,  38.8W,75.0,960.0,35.0
20221103, EX, 49.0N,  35.3W,75.0,950.0,40.0
20221104, EX, 52.7N,  38.0W,70.0,947.0,50.0
20221104, EX, 54.7N,  37.7W,65.0,936.0,60.0
20221104, EX, 55.8N,  37.2W,60.0,932.0,60.0
20221104, EX, 56.5N,  36.5W,55.0,939.0,60.0
20221106, LO, 20.6N,  66.8W,30.0,1005.0,100.0
20221106, LO, 22.4N,  66.8W,35.0,1005.0,100.0
20221107, LO, 23.9N,  67.5W,35.0,1005.0,100.0
20221107, SS, 25.2N,  68.2W,40.0,1004.0,200.0
20221107, SS, 25.9N,  69.3W,40.0,1002.0,200.0
20221107, SS, 26.4N,  70.3W,40.0,1001.0,200.0
20221108, SS, 26.8N,  70.7W,40.0,998.0,200.0
20221108, SS, 27.5N,  71.2W,40.0,996.0,200.0
20221108, SS, 27.7N,  72.1W,45.0,993.0,80.0
20221108, TS, 27.6N,  73.3W,50.0,991.0,60.0
20221109, TS, 27.2N,  74.3W,60.0,984.0,60.0
20221109, TS, 26.8N,  75.3W,60.0,986.0,60.0
20221109, TS, 26.5N,  76.2W,55.0,985.0,20.0
20221109, TS, 26.5N,  77.1W,60.0,985.0,20.0
20221109, TS, 26.5N,  77.3W,60.0,985.0,20.0
20221109, HU, 26.6N,  78.2W,65.0,980.0,20.0
20221110, HU, 26.7N,  78.4W,65.0,980.0,20.0
20221110, HU, 27.3N,  79.8W,65.0,980.0,20.0
20221110, HU, 27.6N,  80.3W,65.0,980.0,20.0
20221110, TS, 28.0N,  81.6W,55.0,984.0,110.0
20221110, TS, 29.0N,  82.8W,40.0,989.0,70.0
20221110, TS, 29.2N,  83.0W,40.0,989.0,70.0
20221111, TS, 30.1N,  84.0W,35.0,992.0,70.0
20221111, TD, 31.2N,  84.6W,30.0,996.0,90.0
20221111, TD, 33.2N,  84.6W,25.0,999.0,250.0
20221111, LO, 35.4N,  83.8W,25.0,1000.0,400.0
20230115, EX, 36.4N,  71.3W,45.0,989.0,80.0
20230115, EX, 36.8N,  70.6W,45.0,986.0,70.0
20230115, EX, 37.2N,  69.7W,45.0,986.0,60.0
20230115, EX, 37.4N,  68.8W,45.0,983.0,50.0
20230116, EX, 37.5N,  68.3W,45.0,983.0,50.0
20230116, EX, 37.3N,  67.6W,50.0,982.0,40.0
20230116, SS, 37.1N,  66.1W,50.0,982.0,40.0
20230116, SS, 37.6N,  63.6W,55.0,980.0,30.0
20230117, SS, 39.8N,  61.6W,60.0,976.0,30.0
20230117, SS, 42.4N,  60.6W,55.0,977.0,30.0
20230117, SS, 45.5N,  60.0W,45.0,981.0,40.0
20230117, SS, 45.9N,  60.0W,45.0,983.0,40.0
20230117, LO, 48.4N,  60.2W,40.0,988.0,40.0
20230118, LO, 50.4N,  60.2W,35.0,991.0,40.0
20230118, LO, 51.4N,  60.2W,30.0,994.0,40.0
20230531, LO, 26.4N,  85.9W,20.0,1009.0,100.0
20230601, LO, 26.7N,  85.7W,20.0,1008.0,100.0
20230601, LO, 27.2N,  85.8W,25.0,1008.0,90.0
20230601, TD, 27.7N,  86.2W,30.0,1007.0,70.0
20230601, TD, 28.0N,  86.5W,30.0,1007.0,50.0
20230602, TD, 27.7N,  86.5W,30.0,1006.0,40.0
20230602, TS, 27.3N,  86.4W,35.0,1004.0,40.0
20230602, TS, 27.0N,  86.3W,35.0,1002.0,40.0
20230602, TS, 26.7N,  86.0W,35.0,1000.0,40.0
20230603, TS, 25.9N,  85.7W,35.0,998.0,50.0
20230603, TD, 25.0N,  85.6W,30.0,999.0,50.0
20230603, LO, 24.4N,  85.3W,25.0,1000.0,40.0
20230603, LO, 23.9N,  85.0W,25.0,1001.0,40.0
20230604, LO, 23.5N,  84.1W,25.0,1002.0,40.0
20230604, LO, 23.3N,  83.0W,25.0,1002.0,30.0
20230619, TD, 10.7N,  37.3W,30.0,1009.0,60.0
20230619, TD, 10.9N,  39.1W,30.0,1009.0,60.0
20230619, TS, 11.1N,  40.9W,35.0,1008.0,40.0
20230620, TS, 11.3N,  42.7W,35.0,1008.0,40.0
20230620, TS, 11.5N,  44.5W,35.0,1008.0,40.0
20230620, TS, 11.7N,  46.3W,35.0,1008.0,40.0
20230620, TS, 12.0N,  48.0W,40.0,1006.0,30.0
20230621, TS, 12.4N,  49.4W,45.0,1004.0,30.0
20230621, TS, 12.7N,  50.7W,50.0,1001.0,20.0
20230621, TS, 13.0N,  52.0W,50.0,1001.0,20.0
20230621, TS, 13.3N,  53.3W,55.0,1000.0,20.0
20230622, TS, 13.4N,  54.6W,55.0,999.0,20.0
20230622, TS, 13.5N,  55.9W,60.0,996.0,20.0
20230622, TS, 13.5N,  57.3W,60.0,998.0,20.0
20230622, TS, 13.4N,  58.8W,55.0,1000.0,30.0
20230623, TS, 13.3N,  60.3W,55.0,1001.0,30.0
20230623, TS, 13.3N,  61.2W,55.0,1001.0,30.0
20230623, TS, 13.3N,  62.0W,50.0,1001.0,30.0
20230623, TS, 13.2N,  63.8W,50.0,1002.0,30.0
20230623, TS, 13.1N,  65.6W,45.0,1003.0,30.0
20230624, TS, 13.0N,  67.4W,45.0,1004.0,30.0
20230624, TS, 13.0N,  69.2W,40.0,1005.0,30.0
20230624, TS, 13.0N,  70.9W,40.0,1007.0,40.0
20230622, TD, 10.4N,  39.9W,30.0,1008.0,50.0
20230622, TD, 10.7N,  41.1W,30.0,1008.0,50.0
20230622, TD, 11.0N,  42.3W,30.0,1008.0,50.0
20230622, TD, 11.3N,  43.5W,30.0,1008.0,50.0
20230623, TS, 11.5N,  44.8W,35.0,1007.0,40.0
20230623, TS, 11.8N,  46.1W,40.0,1006.0,40.0
20230623, TS, 12.2N,  47.5W,45.0,1005.0,40.0
20230623, TS, 12.8N,  48.8W,45.0,1005.0,40.0
20230624, TS, 13.6N,  50.0W,45.0,1005.0,40.0
20230624, TS, 14.6N,  51.2W,50.0,1004.0,30.0
20230624, TS, 15.7N,  52.5W,50.0,1004.0,30.0
20230624, TS, 16.8N,  53.9W,50.0,1005.0,40.0
20230625, TS, 18.2N,  55.2W,45.0,1006.0,40.0
20230625, TS, 19.4N,  56.4W,45.0,1007.0,40.0
20230625, TS, 20.5N,  57.6W,40.0,1009.0,50.0
20230625, TS, 21.6N,  58.8W,40.0,1010.0,60.0
20230626, TS, 22.5N,  59.9W,35.0,1011.0,60.0
20230711, LO, 36.5N,  55.5W,25.0,1013.0,180.0
20230711, LO, 36.6N,  55.0W,25.0,1013.0,180.0
20230712, LO, 36.2N,  54.4W,25.0,1011.0,180.0
20230712, LO, 35.3N,  53.6W,25.0,1009.0,180.0
20230712, LO, 34.0N,  52.6W,25.0,1009.0,180.0
20230712, LO, 32.9N,  51.9W,30.0,1008.0,180.0
20230713, LO, 32.0N,  51.0W,30.0,1007.0,180.0
20230713, LO, 31.3N,  50.2W,30.0,1006.0,180.0
20230713, LO, 31.2N,  48.7W,35.0,1004.0,150.0
20230713, LO, 31.7N,  47.3W,40.0,1003.0,90.0
20230714, SS, 32.5N,  46.7W,45.0,1002.0,60.0
20230714, SS, 32.9N,  46.8W,45.0,1002.0,50.0
20230714, SS, 33.4N,  47.0W,40.0,1004.0,40.0
20230714, SS, 33.8N,  47.2W,40.0,1004.0,30.0
20230715, SS, 34.3N,  47.2W,40.0,1004.0,30.0
20230715, SS, 35.3N,  47.7W,40.0,1005.0,30.0
20230715, SS, 36.2N,  48.4W,40.0,1006.0,30.0
20230715, SS, 37.1N,  48.7W,35.0,1007.0,30.0
20230716, SS, 37.8N,  48.8W,35.0,1007.0,40.0
20230716, SS, 38.4N,  48.7W,35.0,1007.0,50.0
20230716, SD, 38.9N,  48.5W,30.0,1009.0,60.0
20230716, SD, 39.4N,  47.5W,30.0,1010.0,60.0
20230717, SD, 39.5N,  46.4W,30.0,1010.0,60.0
20230717, TD, 39.3N,  45.0W,30.0,1010.0,60.0
20230717, TD, 38.9N,  43.6W,30.0,1010.0,60.0
20230717, TD, 38.4N,  42.2W,30.0,1010.0,60.0
20230718, TS, 37.8N,  40.9W,35.0,1008.0,60.0
20230718, TS, 36.8N,  39.9W,35.0,1008.0,60.0
20230718, TS, 36.0N,  39.4W,35.0,1008.0,60.0
20230718, TS, 35.3N,  39.2W,35.0,1008.0,60.0
20230719, TS, 34.6N,  39.1W,35.0,1008.0,50.0
20230719, TS, 34.2N,  39.1W,35.0,1008.0,50.0
20230719, TS, 33.9N,  39.3W,35.0,1008.0,50.0
20230719, TS, 33.8N,  39.9W,40.0,1005.0,40.0
20230720, TS, 33.8N,  40.6W,45.0,1001.0,30.0
20230720, TS, 34.0N,  41.3W,45.0,1001.0,20.0
20230720, TS, 34.3N,  42.2W,40.0,1004.0,20.0
20230720, TS, 34.5N,  43.3W,40.0,1004.0,20.0
20230721, TS, 34.6N,  44.2W,40.0,1004.0,20.0
20230721, TS, 35.0N,  45.1W,40.0,1004.0,20.0
20230721, TS, 35.4N,  46.0W,45.0,1001.0,20.0
20230721, TS, 36.2N,  47.0W,45.0,1001.0,20.0
20230722, TS, 36.9N,  48.2W,45.0,1001.0,20.0
20230722, TS, 37.7N,  49.3W,45.0,1001.0,20.0
20230722, TS, 38.5N,  49.9W,55.0,995.0,20.0
20230722, HU, 39.5N,  50.1W,65.0,986.0,10.0
20230723, HU, 40.7N,  49.9W,65.0,986.0,10.0
20230723, TS, 42.0N,  49.4W,60.0,989.0,20.0
20230723, TS, 43.3N,  48.5W,55.0,992.0,20.0
20230723, TS, 44.7N,  47.3W,50.0,996.0,20.0
20230724, TS, 45.9N,  45.7W,45.0,1002.0,30.0
20230724, LO, 46.7N,  44.1W,40.0,1005.0,30.0
20230724, LO, 47.3N,  41.9W,40.0,1005.0,30.0
20230724, LO, 47.8N,  39.7W,40.0,1005.0,30.0
20230725, LO, 48.5N,  36.8W,35.0,1008.0,30.0
20230725, LO, 49.1N,  33.7W,35.0,1008.0,30.0
20230725, LO, 49.8N,  29.4W,30.0,1010.0,30.0
20230725, EX, 50.4N,  24.5W,30.0,1010.0,30.0
20230819, LO, 14.7N,  46.6W,30.0,1008.0,70.0
20230819, TD, 15.4N,  47.8W,30.0,1007.0,60.0
20230819, TD, 16.1N,  48.8W,30.0,1006.0,40.0
20230819, TD, 16.6N,  49.9W,30.0,1006.0,40.0
20230820, TD, 16.9N,  51.1W,30.0,1006.0,40.0
20230820, TD, 16.8N,  52.3W,30.0,1006.0,40.0
20230820, TS, 16.7N,  53.3W,35.0,1005.0,40.0
20230820, TS, 16.6N,  54.2W,35.0,1005.0,40.0
20230821, TS, 16.6N,  55.1W,35.0,1005.0,40.0
20230821, TS, 16.6N,  55.9W,35.0,1005.0,40.0
20230821, TD, 16.7N,  56.6W,30.0,1006.0,50.0
20230821, TD, 16.9N,  57.2W,25.0,1006.0,50.0
20230822, TD, 17.0N,  57.9W,25.0,1006.0,50.0
20230822, TD, 17.1N,  58.7W,25.0,1007.0,50.0
20230822, LO, 17.4N,  59.5W,25.0,1008.0,50.0
20230822, LO, 17.7N,  60.1W,25.0,1008.0,50.0
20230823, LO, 18.1N,  60.2W,25.0,1008.0,50.0
20230823, LO, 18.3N,  59.7W,25.0,1008.0,50.0
20230823, LO, 18.5N,  59.2W,25.0,1009.0,60.0
20230823, LO, 18.3N,  59.0W,25.0,1009.0,60.0
20230824, LO, 18.1N,  58.9W,20.0,1010.0,60.0
20230824, LO, 17.7N,  58.7W,20.0,1010.0,60.0
20230824, LO, 17.3N,  58.5W,20.0,1010.0,60.0
20230824, LO, 16.9N,  58.6W,20.0,1010.0,60.0
20230825, LO, 16.5N,  58.8W,20.0,1010.0,60.0
20230825, LO, 16.1N,  59.1W,20.0,1010.0,60.0
20230825, LO, 16.0N,  59.3W,20.0,1010.0,60.0
20230825, LO, 16.0N,  59.5W,20.0,1010.0,60.0
20230826, LO, 16.1N,  59.7W,20.0,1010.0,60.0
20230826, LO, 16.3N,  59.8W,25.0,1010.0,60.0
20230826, DB, 16.9N,  59.7W,25.0,1010.0,60.0
20230826, DB, 17.8N,  59.5W,25.0,1010.0,60.0
20230827, DB, 18.7N,  59.4W,25.0,1010.0,60.0
20230827, DB, 19.4N,  59.5W,25.0,1010.0,60.0
20230827, DB, 19.9N,  59.6W,25.0,1010.0,60.0
20230827, DB, 20.2N,  59.6W,25.0,1010.0,60.0
20230828, DB, 20.5N,  59.6W,25.0,1010.0,60.0
20230828, DB, 20.8N,  59.4W,25.0,1010.0,60.0
20230828, DB, 21.2N,  59.2W,25.0,1010.0,60.0
20230828, DB, 21.6N,  59.2W,25.0,1010.0,60.0
20230829, DB, 22.3N,  59.4W,25.0,1011.0,60.0
20230829, DB, 23.0N,  59.6W,25.0,1011.0,60.0
20230829, DB, 23.8N,  59.6W,25.0,1012.0,60.0
20230829, DB, 24.6N,  59.6W,25.0,1012.0,60.0
20230830, DB, 25.4N,  59.3W,25.0,1012.0,60.0
20230830, DB, 26.2N,  59.0W,25.0,1010.0,60.0
20230830, DB, 27.0N,  58.7W,25.0,1010.0,60.0
20230830, DB, 27.5N,  58.5W,25.0,1009.0,60.0
20230831, LO, 28.0N,  58.3W,30.0,1009.0,60.0
20230831, LO, 28.4N,  58.1W,30.0,1008.0,60.0
20230831, LO, 28.5N,  57.6W,30.0,1008.0,50.0
20230831, TD, 28.6N,  57.0W,30.0,1007.0,40.0
20230901, TD, 28.8N,  56.4W,30.0,1006.0,30.0
20230901, TD, 28.8N,  55.7W,30.0,1006.0,30.0
20230901, TD, 28.4N,  55.2W,30.0,1006.0,30.0
20230901, TS, 27.9N,  54.8W,35.0,1005.0,20.0
20230902, TS, 27.7N,  54.6W,35.0,1005.0,20.0
20230902, TS, 27.6N,  54.4W,40.0,1003.0,20.0
20230902, TS, 27.7N,  54.1W,45.0,999.0,20.0
20230902, TS, 28.1N,  53.8W,45.0,999.0,20.0
20230903, TS, 28.6N,  53.5W,50.0,998.0,20.0
20230903, TS, 29.3N,  53.0W,50.0,998.0,20.0
20230903, TS, 30.4N,  52.4W,50.0,998.0,20.0
20230903, TS, 31.9N,  51.6W,45.0,999.0,20.0
20230904, TS, 33.9N,  50.9W,45.0,1000.0,20.0
20230904, TS, 36.5N,  50.7W,45.0,1000.0,20.0
20230904, LO, 39.4N,  50.8W,40.0,1001.0,20.0
20230818, LO, 15.4N,  32.9W,30.0,1009.0,100.0
20230818, LO, 15.5N,  33.9W,30.0,1008.0,90.0
20230819, LO, 15.6N,  34.8W,30.0,1007.0,90.0
20230819, LO, 15.8N,  35.3W,30.0,1006.0,90.0
20230819, LO, 16.4N,  35.7W,30.0,1006.0,90.0
20230819, LO, 17.2N,  36.1W,30.0,1006.0,80.0
20230820, TS, 18.0N,  36.7W,35.0,1004.0,70.0
20230820, TS, 18.8N,  37.5W,40.0,1001.0,60.0
20230820, TS, 19.4N,  38.3W,45.0,998.0,50.0
20230820, TS, 20.0N,  39.0W,45.0,998.0,50.0
20230821, TS, 20.3N,  39.8W,40.0,1000.0,50.0
20230821, LO, 20.6N,  40.6W,35.0,1003.0,50.0
20230821, LO, 21.0N,  41.4W,35.0,1004.0,50.0
20230821, LO, 21.4N,  42.2W,30.0,1005.0,50.0
20230822, LO, 21.9N,  43.1W,30.0,1006.0,50.0
20230822, LO, 22.5N,  44.1W,30.0,1006.0,50.0
20230822, LO, 23.4N,  45.1W,30.0,1006.0,60.0
20230822, LO, 24.4N,  46.1W,30.0,1006.0,60.0
20230823, LO, 25.3N,  47.2W,35.0,1006.0,60.0
20230823, LO, 26.1N,  48.4W,35.0,1006.0,60.0
20230823, LO, 26.9N,  49.2W,35.0,1006.0,50.0
20230823, LO, 27.8N,  49.6W,35.0,1006.0,50.0
20230824, LO, 28.6N,  49.6W,35.0,1006.0,50.0
20230824, LO, 29.3N,  49.2W,35.0,1006.0,50.0
20230824, LO, 29.8N,  48.9W,35.0,1008.0,50.0
20230824, LO, 30.5N,  48.7W,30.0,1010.0,50.0
20230825, LO, 31.4N,  48.6W,30.0,1010.0,50.0
20230825, LO, 32.4N,  48.6W,30.0,1010.0,50.0
20230819, LO, 12.8N,  60.5W,25.0,1006.0,90.0
20230820, LO, 13.1N,  62.1W,25.0,1006.0,90.0
20230820, TD, 13.5N,  63.7W,30.0,1004.0,30.0
20230820, TS, 14.0N,  65.2W,35.0,1002.0,30.0
20230820, TS, 14.5N,  66.6W,40.0,1001.0,25.0
20230821, TS, 14.8N,  67.9W,45.0,999.0,25.0
20230821, TS, 14.8N,  68.8W,45.0,999.0,25.0
20230821, TS, 14.6N,  69.5W,45.0,999.0,30.0
20230821, TS, 14.1N,  70.0W,45.0,1002.0,30.0
20230822, TS, 14.0N,  70.4W,45.0,1002.0,40.0
20230822, TS, 14.1N,  70.9W,40.0,1002.0,50.0
20230822, TS, 14.8N,  71.1W,40.0,1003.0,50.0
20230822, TS, 15.6N,  71.3W,35.0,1003.0,70.0
20230823, TS, 16.5N,  71.4W,35.0,1003.0,70.0
20230823, TS, 17.3N,  71.4W,40.0,1003.0,70.0
20230823, TS, 17.9N,  71.2W,40.0,1003.0,70.0
20230823, TS, 18.3N,  71.1W,40.0,1005.0,70.0
20230823, TS, 19.4N,  70.8W,35.0,1004.0,70.0
20230824, TS, 20.6N,  70.6W,40.0,1005.0,25.0
20230824, TS, 21.6N,  70.5W,45.0,1001.0,25.0
20230824, TS, 22.0N,  70.0W,50.0,998.0,30.0
20230824, TS, 22.2N,  69.3W,50.0,1000.0,40.0
20230825, TS, 22.4N,  68.5W,50.0,1000.0,40.0
20230825, TS, 22.2N,  68.1W,50.0,1000.0,40.0
20230825, TS, 21.9N,  67.9W,45.0,1003.0,40.0
20230825, TS, 21.8N,  67.3W,45.0,1003.0,40.0
20230826, TS, 22.2N,  66.5W,50.0,1002.0,30.0
20230826, TS, 22.6N,  66.0W,55.0,992.0,20.0
20230826, HU, 23.2N,  66.5W,65.0,989.0,15.0
20230826, HU, 23.5N,  67.3W,70.0,982.0,15.0
20230827, HU, 23.9N,  67.9W,75.0,977.0,15.0
20230827, HU, 24.4N,  68.5W,75.0,973.0,10.0
20230827, HU, 24.9N,  69.1W,80.0,970.0,10.0
20230827, HU, 25.5N,  69.7W,80.0,967.0,10.0
20230828, HU, 26.0N,  70.3W,85.0,964.0,10.0
20230828, HU, 26.7N,  70.6W,100.0,951.0,10.0
20230828, HU, 27.5N,  70.9W,125.0,937.0,10.0
20230828, HU, 28.2N,  71.1W,125.0,931.0,10.0
20230829, HU, 28.9N,  71.1W,130.0,926.0,5.0
20230829, HU, 29.7N,  71.0W,120.0,935.0,5.0
20230829, HU, 30.3N,  70.7W,115.0,941.0,20.0
20230829, HU, 31.1N,  70.2W,110.0,947.0,20.0
20230830, HU, 31.8N,  69.5W,100.0,953.0,25.0
20230830, HU, 32.6N,  68.7W,95.0,956.0,30.0
20230830, HU, 33.2N,  67.8W,95.0,958.0,30.0
20230830, HU, 33.9N,  66.7W,90.0,960.0,25.0
20230831, HU, 34.4N,  65.2W,90.0,961.0,25.0
20230831, HU, 34.7N,  63.9W,85.0,963.0,20.0
20230831, HU, 35.1N,  62.6W,85.0,964.0,20.0
20230831, HU, 35.6N,  61.1W,80.0,969.0,30.0
20230901, HU, 36.4N,  59.7W,75.0,975.0,30.0
20230901, HU, 37.4N,  58.2W,70.0,978.0,40.0
20230901, HU, 38.2N,  56.6W,65.0,982.0,50.0
20230901, EX, 38.8N,  54.6W,70.0,979.0,50.0
20230902, EX, 39.6N,  52.0W,70.0,979.0,50.0
20230902, EX, 41.2N,  48.8W,70.0,980.0,50.0
20230902, EX, 43.0N,  45.9W,65.0,981.0,60.0
20230902, EX, 44.8N,  43.4W,65.0,982.0,70.0
20230903, EX, 45.8N,  41.0W,65.0,984.0,80.0
20230903, EX, 46.4N,  38.7W,60.0,986.0,80.0
20230903, EX, 47.0N,  36.2W,55.0,988.0,70.0
20230903, EX, 47.7N,  33.4W,55.0,990.0,40.0
20230904, EX, 47.8N,  30.8W,50.0,991.0,60.0
20230904, EX, 47.5N,  28.6W,45.0,993.0,60.0
20230904, EX, 47.1N,  27.3W,40.0,994.0,80.0
20230904, EX, 46.7N,  26.8W,40.0,995.0,100.0
20230905, EX, 46.0N,  26.6W,40.0,995.0,100.0
20230905, EX, 44.6N,  26.3W,40.0,995.0,100.0
20230905, EX, 42.8N,  25.4W,40.0,995.0,100.0
20230905, EX, 41.0N,  23.8W,40.0,995.0,100.0
20230906, EX, 40.1N,  21.6W,35.0,995.0,100.0
20230906, EX, 40.1N,  19.4W,35.0,995.0,100.0
20230906, EX, 41.3N,  17.7W,40.0,993.0,70.0
20230906, EX, 43.3N,  16.5W,45.0,992.0,50.0
20230907, EX, 45.4N,  16.0W,50.0,991.0,30.0
20230907, EX, 46.8N,  16.1W,50.0,991.0,30.0
20230907, EX, 47.7N,  16.3W,45.0,993.0,30.0
20230907, EX, 48.5N,  16.5W,40.0,996.0,30.0
20230908, EX, 48.5N,  17.2W,35.0,998.0,30.0
20230908, EX, 48.3N,  17.8W,30.0,1001.0,30.0
20230908, EX, 47.9N,  18.5W,30.0,1004.0,30.0
20230908, EX, 47.2N,  18.9W,30.0,1006.0,30.0
20230909, EX, 46.3N,  19.1W,30.0,1007.0,30.0
20230909, EX, 45.3N,  19.4W,30.0,1007.0,30.0
20230909, EX, 44.1N,  19.8W,25.0,1008.0,30.0
20230909, EX, 43.1N,  20.3W,25.0,1008.0,30.0
20230821, DB, 24.7N,  89.2W,25.0,1008.0,90.0
20230821, TD, 25.0N,  90.8W,30.0,1008.0,90.0
20230822, TD, 25.4N,  92.4W,30.0,1008.0,70.0
20230822, TS, 25.8N,  94.3W,40.0,1003.0,50.0
20230822, TS, 26.8N,  96.4W,50.0,996.0,30.0
20230822, TS, 27.1N,  97.4W,50.0,995.0,30.0
20230822, TS, 27.3N,  98.3W,40.0,997.0,30.0
20230823, TD, 27.7N, 100.1W,30.0,1002.0,40.0
20230823, TD, 28.5N, 101.7W,25.0,1007.0,50.0
20230823, LO, 29.7N, 103.3W,20.0,1011.0,50.0
20230826, TD, 20.8N,  86.1W,25.0,1006.0,90.0
20230826, TD, 21.3N,  86.2W,25.0,1006.0,70.0
20230827, TD, 21.1N,  86.4W,30.0,1004.0,40.0
20230827, TD, 20.5N,  86.8W,30.0,1002.0,20.0
20230827, TS, 19.9N,  86.3W,35.0,999.0,20.0
20230827, TS, 19.9N,  85.8W,40.0,996.0,20.0
20230828, TS, 19.8N,  85.4W,45.0,992.0,20.0
20230828, TS, 19.9N,  85.2W,55.0,989.0,20.0
20230828, TS, 20.6N,  85.2W,55.0,989.0,20.0
20230828, TS, 21.2N,  85.2W,60.0,986.0,20.0
20230829, TS, 21.8N,  85.1W,60.0,984.0,20.0
20230829, HU, 22.6N,  85.0W,65.0,981.0,15.0
20230829, HU, 23.8N,  84.8W,70.0,978.0,15.0
20230829, HU, 25.3N,  84.8W,80.0,973.0,15.0
20230830, HU, 26.9N,  84.7W,90.0,965.0,10.0
20230830, HU, 28.3N,  84.5W,105.0,945.0,10.0
20230830, HU, 29.1N,  84.1W,115.0,942.0,10.0
20230830, HU, 29.9N,  83.6W,100.0,950.0,10.0
20230830, HU, 30.0N,  83.5W,100.0,954.0,10.0
20230830, TS, 31.5N,  82.5W,60.0,981.0,20.0
20230831, TS, 32.7N,  80.9W,50.0,985.0,40.0
20230831, TS, 33.5N,  78.9W,50.0,990.0,40.0
20230831, EX, 33.7N,  77.0W,55.0,990.0,40.0
20230831, EX, 33.6N,  74.6W,55.0,993.0,40.0
20230901, EX, 33.4N,  72.3W,55.0,996.0,60.0
20230901, EX, 32.7N,  70.5W,50.0,997.0,80.0
20230901, EX, 32.3N,  68.8W,50.0,998.0,100.0
20230901, EX, 32.1N,  67.1W,50.0,999.0,100.0
20230902, EX, 31.9N,  65.7W,50.0,999.0,100.0
20230902, EX, 31.8N,  64.7W,50.0,999.0,80.0
20230902, EX, 31.8N,  63.9W,50.0,998.0,90.0
20230902, EX, 31.8N,  63.1W,50.0,997.0,80.0
20230903, EX, 32.0N,  62.2W,50.0,996.0,80.0
20230903, EX, 32.5N,  61.3W,50.0,994.0,80.0
20230903, EX, 33.4N,  60.5W,50.0,992.0,80.0
20230903, EX, 34.9N,  59.7W,55.0,990.0,80.0
20230904, EX, 36.2N,  58.9W,60.0,988.0,80.0
