Datetime,Storm_Status,Latitude,Longitude,Max_Wind,Min_Pressure,Radius_Max_Wind
20230904, EX, 37.6N,  58.0W,60.0,985.0,80.0
20230904, EX, 39.2N,  57.5W,55.0,985.0,90.0
20230904, EX, 40.5N,  57.9W,55.0,986.0,80.0
20230905, EX, 41.1N,  58.7W,50.0,986.0,50.0
20230905, EX, 41.6N,  59.1W,50.0,986.0,50.0
20230905, EX, 42.2N,  59.3W,45.0,986.0,120.0
20230905, EX, 42.6N,  59.8W,40.0,987.0,120.0
20230906, EX, 42.6N,  60.5W,35.0,988.0,120.0
20230906, EX, 42.6N,  61.4W,35.0,991.0,120.0
20230906, EX, 42.6N,  62.0W,35.0,992.0,120.0
20230906, EX, 42.6N,  62.8W,35.0,994.0,120.0
20230907, EX, 42.9N,  62.9W,30.0,996.0,120.0
20230907, EX, 43.0N,  62.1W,30.0,998.0,90.0
20230907, EX, 43.2N,  61.1W,30.0,1000.0,40.0
20230907, EX, 43.6N,  60.1W,30.0,1001.0,40.0
20230908, EX, 44.3N,  59.3W,30.0,1002.0,40.0
20230908, EX, 45.2N,  58.3W,30.0,1003.0,40.0
20230829, TD, 27.7N,  51.7W,30.0,1014.0,30.0
20230829, TD, 27.7N,  51.5W,30.0,1013.0,30.0
20230829, TD, 27.9N,  51.5W,30.0,1012.0,30.0
20230829, TD, 28.0N,  51.8W,30.0,1012.0,30.0
20230830, TD, 28.0N,  52.1W,30.0,1011.0,30.0
20230830, TD, 28.1N,  52.1W,30.0,1010.0,30.0
20230830, TD, 28.1N,  52.1W,30.0,1010.0,30.0
20230830, TD, 28.2N,  52.1W,30.0,1010.0,25.0
20230831, TS, 28.3N,  52.1W,35.0,1009.0,20.0
20230831, TS, 28.6N,  52.1W,40.0,1006.0,15.0
20230831, TS, 29.3N,  52.1W,45.0,1004.0,10.0
20230831, TS, 30.4N,  52.3W,50.0,999.0,5.0
20230901, TS, 31.6N,  52.5W,55.0,996.0,5.0
20230901, TS, 32.9N,  52.4W,55.0,996.0,10.0
20230901, TS, 34.9N,  51.4W,50.0,997.0,20.0
20230901, TS, 37.4N,  49.8W,50.0,997.0,20.0
20230830, LO, 14.9N,  21.3W,25.0,1008.0,90.0
20230830, LO, 15.2N,  22.4W,25.0,1007.0,80.0
20230830, LO, 15.4N,  23.4W,25.0,1007.0,70.0
20230830, LO, 15.5N,  24.1W,25.0,1007.0,60.0
20230831, LO, 15.8N,  24.8W,25.0,1007.0,60.0
20230831, LO, 16.1N,  25.5W,25.0,1007.0,60.0
20230831, LO, 16.5N,  26.2W,30.0,1006.0,60.0
20230831, TD, 17.0N,  27.0W,30.0,1006.0,50.0
20230901, TD, 17.7N,  27.6W,30.0,1006.0,50.0
20230901, TD, 18.5N,  27.9W,30.0,1006.0,50.0
20230901, TD, 19.3N,  28.1W,30.0,1006.0,50.0
20230901, TD, 20.2N,  28.3W,30.0,1006.0,50.0
20230902, TS, 21.1N,  28.5W,35.0,1005.0,40.0
20230902, TS, 22.3N,  28.8W,40.0,1004.0,30.0
20230902, TS, 23.5N,  29.4W,45.0,1000.0,30.0
20230902, TS, 24.5N,  30.1W,50.0,998.0,30.0
20230903, TS, 25.3N,  30.9W,45.0,1000.0,40.0
20230903, TS, 26.0N,  31.5W,40.0,1002.0,40.0
20230903, TS, 26.5N,  32.0W,35.0,1006.0,40.0
20230903, TS, 26.9N,  32.7W,35.0,1006.0,50.0
20230904, TD, 27.1N,  33.3W,30.0,1007.0,50.0
20230904, LO, 27.4N,  33.6W,30.0,1008.0,60.0
20230904, LO, 27.7N,  34.0W,30.0,1009.0,60.0
20230904, LO, 27.9N,  34.4W,30.0,1010.0,60.0
20230905, LO, 28.0N,  34.5W,25.0,1010.0,60.0
20230905, LO, 28.2N,  34.6W,25.0,1010.0,60.0
20230905, LO, 28.3N,  34.6W,25.0,1010.0,60.0
20230905, LO, 28.3N,  34.2W,25.0,1010.0,50.0
20230906, LO, 28.0N,  33.7W,25.0,1010.0,50.0
20230906, LO, 27.6N,  33.1W,25.0,1010.0,50.0
20230906, LO, 27.4N,  32.2W,25.0,1011.0,50.0
20230906, LO, 26.7N,  31.8W,25.0,1011.0,50.0
20230907, LO, 26.0N,  31.8W,30.0,1010.0,50.0
20230907, LO, 25.4N,  32.2W,30.0,1010.0,50.0
20230907, LO, 24.6N,  32.7W,25.0,1011.0,50.0
20230907, LO, 24.0N,  33.8W,25.0,1011.0,50.0
20230908, LO, 23.2N,  34.8W,25.0,1011.0,50.0
20230908, LO, 22.3N,  36.0W,25.0,1011.0,50.0
20230908, LO, 21.5N,  37.6W,25.0,1011.0,50.0
20230908, LO, 20.5N,  39.2W,25.0,1011.0,50.0
20230909, LO, 19.6N,  40.9W,25.0,1011.0,50.0
20230909, LO, 18.4N,  42.0W,25.0,1011.0,50.0
20230909, LO, 17.6N,  42.9W,25.0,1011.0,50.0
20230909, LO, 16.8N,  43.7W,25.0,1011.0,50.0
20230910, LO, 16.0N,  44.5W,20.0,1012.0,40.0
20230910, LO, 15.4N,  45.5W,20.0,1012.0,40.0
20230910, LO, 15.0N,  46.3W,20.0,1012.0,40.0
20230910, LO, 14.8N,  46.9W,20.0,1012.0,40.0
20230911, LO, 14.6N,  47.4W,20.0,1012.0,30.0
20230911, LO, 14.5N,  47.9W,20.0,1012.0,30.0
20230911, LO, 14.4N,  48.1W,20.0,1012.0,30.0
20230911, LO, 14.4N,  48.3W,20.0,1012.0,30.0
20230912, LO, 14.4N,  48.3W,20.0,1012.0,20.0
20230912, LO, 14.5N,  48.3W,20.0,1012.0,20.0
20230912, LO, 14.6N,  48.2W,20.0,1012.0,20.0
20230912, LO, 14.7N,  48.1W,15.0,1012.0,20.0
20230913, LO, 14.9N,  48.0W,15.0,1012.0,20.0
20230913, LO, 15.1N,  47.8W,15.0,1012.0,20.0
20230913, LO, 15.0N,  47.6W,15.0,1012.0,20.0
20230913, LO, 14.9N,  47.7W,15.0,1012.0,20.0
20230914, LO, 14.7N,  47.8W,15.0,1012.0,20.0
20230914, LO, 14.5N,  48.0W,15.0,1012.0,20.0
20230914, LO, 14.2N,  48.4W,15.0,1012.0,20.0
20230914, LO, 13.6N,  48.8W,15.0,1012.0,20.0
20230915, LO, 13.0N,  49.2W,15.0,1012.0,20.0
20230915, LO, 12.4N,  49.1W,15.0,1012.0,20.0
20230915, LO, 11.8N,  48.8W,15.0,1012.0,20.0
20230905, TD, 12.2N,  39.6W,30.0,1008.0,100.0
20230905, TS, 12.9N,  41.1W,35.0,1006.0,60.0
20230906, TS, 13.2N,  42.5W,45.0,1003.0,60.0
20230906, TS, 13.5N,  43.9W,55.0,997.0,30.0
20230906, TS, 14.0N,  45.0W,60.0,994.0,30.0
20230906, HU, 14.6N,  46.1W,65.0,991.0,15.0
20230907, HU, 15.1N,  47.1W,70.0,989.0,15.0
20230907, HU, 15.6N,  48.2W,75.0,986.0,15.0
20230907, HU, 16.1N,  49.4W,85.0,980.0,15.0
20230907, HU, 16.6N,  50.7W,105.0,961.0,15.0
20230908, HU, 17.0N,  51.8W,135.0,933.0,10.0
20230908, HU, 17.5N,  53.0W,145.0,926.0,10.0
20230908, HU, 17.9N,  54.1W,135.0,940.0,10.0
20230908, HU, 18.5N,  55.1W,125.0,941.0,10.0
20230909, HU, 19.0N,  56.0W,105.0,958.0,10.0
20230909, HU, 19.5N,  57.0W,100.0,963.0,10.0
20230909, HU, 20.0N,  57.9W,100.0,954.0,10.0
20230909, HU, 20.4N,  58.8W,95.0,958.0,10.0
20230910, HU, 20.8N,  59.5W,85.0,960.0,10.0
20230910, HU, 21.2N,  60.2W,90.0,960.0,15.0
20230910, HU, 21.5N,  60.8W,95.0,956.0,15.0
20230910, HU, 21.9N,  61.4W,105.0,954.0,15.0
20230911, HU, 22.3N,  61.9W,105.0,950.0,15.0
20230911, HU, 22.8N,  62.5W,105.0,950.0,15.0
20230911, HU, 23.2N,  63.2W,105.0,948.0,15.0
20230911, HU, 23.5N,  63.9W,100.0,948.0,15.0
20230912, HU, 23.7N,  64.5W,100.0,948.0,25.0
20230912, HU, 23.9N,  65.1W,100.0,948.0,25.0
20230912, HU, 24.1N,  65.7W,100.0,948.0,30.0
20230912, HU, 24.5N,  66.2W,100.0,946.0,30.0
20230913, HU, 24.9N,  66.6W,100.0,946.0,30.0
20230913, HU, 25.3N,  66.9W,100.0,948.0,30.0
20230913, HU, 26.0N,  67.2W,95.0,950.0,40.0
20230913, HU, 26.8N,  67.6W,90.0,951.0,50.0
20230914, HU, 27.6N,  67.8W,90.0,951.0,50.0
20230914, HU, 28.5N,  68.0W,85.0,953.0,50.0
20230914, HU, 29.8N,  68.2W,80.0,955.0,50.0
20230914, HU, 31.1N,  68.3W,75.0,955.0,60.0
20230915, HU, 32.1N,  67.8W,75.0,955.0,60.0
20230915, HU, 33.6N,  67.6W,75.0,957.0,60.0
20230915, HU, 35.1N,  67.1W,75.0,962.0,60.0
20230915, HU, 37.1N,  66.7W,75.0,962.0,75.0
20230916, HU, 38.7N,  65.9W,75.0,963.0,90.0
20230916, EX, 40.9N,  66.0W,70.0,965.0,100.0
20230916, EX, 42.7N,  66.3W,65.0,965.0,100.0
20230916, EX, 43.8N,  66.4W,55.0,968.0,100.0
20230916, EX, 44.3N,  66.3W,55.0,970.0,100.0
20230917, EX, 44.7N,  66.2W,55.0,979.0,100.0
20230917, EX, 45.9N,  64.8W,50.0,986.0,120.0
20230917, EX, 47.3N,  63.0W,40.0,989.0,120.0
20230917, EX, 48.6N,  60.1W,40.0,989.0,120.0
20230918, EX, 50.7N,  57.9W,35.0,994.0,120.0
20230918, EX, 51.7N,  53.2W,35.0,994.0,120.0
20230918, EX, 52.6N,  48.6W,40.0,993.0,120.0
20230918, EX, 53.0N,  42.0W,40.0,993.0,120.0
20230907, TD, 15.5N,  26.0W,30.0,1006.0,20.0
20230907, TS, 16.0N,  27.3W,35.0,1005.0,20.0
20230908, TS, 16.5N,  28.6W,35.0,1005.0,20.0
20230908, TS, 17.1N,  30.1W,35.0,1005.0,20.0
20230908, TS, 17.8N,  31.8W,35.0,1005.0,20.0
20230908, TS, 18.5N,  33.6W,35.0,1005.0,20.0
20230909, TS, 19.1N,  35.1W,35.0,1005.0,20.0
20230909, TS, 19.7N,  36.4W,40.0,1004.0,20.0
20230909, TS, 20.2N,  37.5W,40.0,1004.0,20.0
20230909, TS, 20.7N,  38.3W,40.0,1004.0,20.0
20230910, TS, 21.2N,  38.9W,45.0,1003.0,20.0
20230910, TS, 21.8N,  39.4W,45.0,1002.0,20.0
20230910, TS, 22.5N,  39.8W,45.0,1000.0,20.0
20230910, TS, 23.3N,  40.0W,50.0,998.0,20.0
20230911, TS, 24.0N,  40.0W,55.0,996.0,20.0
20230911, TS, 24.7N,  40.0W,55.0,993.0,15.0
20230911, TS, 25.5N,  40.0W,60.0,990.0,15.0
20230911, HU, 26.4N,  39.9W,65.0,986.0,15.0
20230912, HU, 27.5N,  39.6W,70.0,981.0,15.0
20230912, HU, 28.6N,  39.4W,75.0,977.0,10.0
20230912, HU, 29.8N,  39.3W,75.0,974.0,10.0
20230912, HU, 31.0N,  39.4W,75.0,972.0,10.0
20230913, HU, 32.1N,  39.6W,75.0,970.0,10.0
20230913, HU, 33.0N,  39.9W,80.0,969.0,10.0
20230913, HU, 33.7N,  40.3W,80.0,969.0,10.0
20230913, HU, 34.4N,  40.6W,75.0,970.0,10.0
20230914, HU, 35.1N,  40.7W,75.0,972.0,10.0
20230914, HU, 35.8N,  40.5W,70.0,974.0,50.0
20230914, HU, 36.3N,  40.1W,70.0,976.0,60.0
20230914, HU, 36.6N,  39.6W,70.0,978.0,60.0
20230915, HU, 36.7N,  39.1W,65.0,980.0,60.0
20230915, TS, 36.7N,  38.6W,60.0,982.0,60.0
20230915, TS, 36.5N,  38.1W,55.0,984.0,60.0
20230915, TS, 36.1N,  37.8W,55.0,986.0,60.0
20230916, TS, 35.7N,  37.8W,55.0,988.0,60.0
20230916, TS, 35.2N,  38.0W,55.0,990.0,70.0
20230916, TS, 34.7N,  38.5W,50.0,993.0,80.0
20230916, TS, 34.3N,  39.2W,45.0,996.0,80.0
20230917, LO, 34.0N,  40.1W,40.0,999.0,80.0
20230917, LO, 34.0N,  41.1W,35.0,1001.0,80.0
20230917, LO, 34.3N,  42.0W,35.0,1003.0,80.0
20230917, LO, 34.7N,  43.0W,35.0,1005.0,80.0
20230918, LO, 35.3N,  43.6W,30.0,1006.0,80.0
20230918, LO, 36.0N,  43.8W,30.0,1007.0,80.0
20230918, LO, 36.8N,  43.6W,30.0,1008.0,80.0
20230918, LO, 37.8N,  42.7W,30.0,1009.0,80.0
20230915, TD, 13.6N,  42.2W,30.0,1007.0,70.0
20230915, TD, 14.3N,  43.2W,30.0,1007.0,70.0
20230915, TD, 15.2N,  44.0W,30.0,1007.0,80.0
20230916, TD, 16.1N,  44.8W,30.0,1007.0,80.0
20230916, TD, 17.4N,  45.4W,30.0,1007.0,100.0
20230916, TD, 18.7N,  46.0W,30.0,1006.0,100.0
20230916, TD, 20.1N,  46.7W,30.0,1006.0,100.0
20230917, TS, 21.4N,  47.6W,35.0,1005.0,80.0
20230917, TS, 22.5N,  48.3W,45.0,1001.0,40.0
20230917, TS, 23.5N,  48.8W,50.0,997.0,40.0
20230917, TS, 24.5N,  49.4W,55.0,994.0,40.0
20230918, TS, 25.3N,  50.0W,60.0,992.0,30.0
20230918, HU, 26.0N,  50.6W,65.0,987.0,20.0
20230918, HU, 26.8N,  51.1W,65.0,987.0,20.0
20230918, HU, 27.5N,  51.7W,70.0,982.0,20.0
20230919, HU, 28.2N,  52.4W,75.0,979.0,30.0
20230919, HU, 29.0N,  53.2W,75.0,979.0,30.0
20230919, HU, 29.9N,  54.0W,80.0,975.0,30.0
20230919, HU, 31.1N,  54.7W,85.0,972.0,30.0
20230920, HU, 32.4N,  55.0W,85.0,971.0,30.0
20230920, HU, 33.7N,  55.2W,85.0,971.0,30.0
20230920, HU, 35.2N,  54.7W,80.0,972.0,30.0
20230920, HU, 36.7N,  53.6W,80.0,972.0,30.0
20230921, HU, 38.3N,  51.6W,80.0,973.0,30.0
20230921, HU, 40.0N,  49.2W,75.0,975.0,30.0
20230921, HU, 41.3N,  46.3W,75.0,975.0,30.0
20230921, HU, 42.8N,  42.8W,70.0,975.0,40.0
20230922, HU, 44.3N,  38.7W,65.0,975.0,40.0
20230922, EX, 45.4N,  34.3W,60.0,974.0,40.0
20230922, EX, 47.2N,  30.2W,55.0,972.0,40.0
20230922, EX, 48.9N,  26.8W,55.0,971.0,40.0
20230923, EX, 50.9N,  24.0W,55.0,969.0,40.0
20230923, EX, 53.3N,  22.2W,55.0,967.0,40.0
20230923, EX, 55.6N,  22.7W,55.0,964.0,40.0
20230923, EX, 57.7N,  23.2W,55.0,961.0,40.0
20230924, EX, 58.3N,  25.6W,50.0,958.0,40.0
20230924, EX, 57.4N,  27.4W,50.0,958.0,50.0
20230924, EX, 56.1N,  26.7W,45.0,961.0,50.0
20230924, EX, 56.4N,  23.5W,45.0,964.0,50.0
20230925, EX, 58.0N,  20.9W,40.0,969.0,50.0
20230925, EX, 60.1N,  18.6W,40.0,971.0,50.0
20230925, EX, 61.0N,  18.5W,40.0,972.0,50.0
20230925, EX, 61.5N,  19.4W,40.0,974.0,50.0
20230926, EX, 61.5N,  20.9W,40.0,976.0,50.0
20230926, EX, 61.5N,  22.5W,40.0,977.0,50.0
20230926, EX, 61.5N,  23.3W,40.0,977.0,50.0
20230921, EX, 28.5N,  76.0W,30.0,1012.0,150.0
20230921, EX, 29.0N,  75.6W,30.0,1012.0,150.0
20230922, EX, 29.5N,  75.3W,35.0,1008.0,120.0
20230922, EX, 30.3N,  75.1W,40.0,1002.0,100.0
20230922, EX, 31.6N,  75.5W,50.0,996.0,90.0
20230922, TS, 32.7N,  76.1W,60.0,989.0,60.0
20230923, TS, 33.3N,  76.6W,60.0,983.0,40.0
20230923, TS, 33.8N,  77.1W,60.0,981.0,30.0
20230923, TS, 34.7N,  77.1W,60.0,981.0,30.0
20230923, TS, 35.1N,  77.1W,50.0,982.0,40.0
20230923, TS, 36.3N,  77.5W,40.0,997.0,100.0
20230924, EX, 36.8N,  77.6W,30.0,1002.0,150.0
20230924, EX, 37.2N,  77.6W,25.0,1006.0,150.0
20230924, EX, 37.9N,  77.4W,20.0,1009.0,200.0
20230924, EX, 38.9N,  76.9W,20.0,1010.0,200.0
20230923, TD, 15.5N,  36.6W,30.0,1007.0,70.0
20230923, TD, 15.6N,  38.0W,30.0,1007.0,70.0
20230923, TS, 15.7N,  39.1W,35.0,1005.0,60.0
20230924, TS, 15.8N,  39.8W,40.0,1003.0,50.0
20230924, TS, 16.0N,  40.5W,45.0,1001.0,50.0
20230924, TS, 16.3N,  41.3W,45.0,1000.0,40.0
20230924, TS, 16.6N,  42.0W,45.0,1000.0,40.0
20230925, TS, 16.9N,  42.9W,45.0,1000.0,40.0
20230925, TS, 17.1N,  43.8W,50.0,998.0,30.0
20230925, TS, 17.1N,  44.8W,50.0,998.0,30.0
20230925, TS, 17.1N,  46.2W,45.0,1000.0,40.0
20230926, TS, 17.4N,  47.3W,45.0,1001.0,50.0
20230926, TS, 17.5N,  48.5W,45.0,1001.0,50.0
20230926, TS, 17.4N,  49.7W,40.0,1003.0,60.0
20230926, TS, 17.1N,  50.8W,40.0,1003.0,70.0
20230927, TS, 17.2N,  51.6W,40.0,1003.0,80.0
20230927, TS, 17.4N,  52.3W,40.0,1003.0,80.0
20230927, TS, 17.5N,  53.0W,45.0,1000.0,80.0
20230927, TS, 17.8N,  53.7W,45.0,1000.0,80.0
20230928, TS, 18.1N,  54.3W,40.0,1002.0,90.0
20230928, TS, 18.5N,  54.5W,40.0,1002.0,90.0
20230928, TS, 18.7N,  54.7W,40.0,1002.0,90.0
20230928, TS, 18.6N,  54.8W,40.0,1002.0,90.0
20230929, TS, 18.5N,  54.9W,40.0,1002.0,80.0
20230929, TS, 18.4N,  55.0W,40.0,1002.0,80.0
20230929, TS, 18.2N,  55.3W,45.0,1002.0,80.0
20230929, TS, 18.0N,  55.6W,45.0,1002.0,80.0
20230930, TS, 17.6N,  55.7W,45.0,1001.0,80.0
20230930, TS, 17.2N,  55.8W,45.0,999.0,80.0
20230930, TS, 16.8N,  56.0W,45.0,999.0,80.0
20230930, TS, 16.4N,  56.3W,50.0,998.0,70.0
20231001, TS, 16.1N,  56.7W,50.0,998.0,70.0
20231001, TS, 16.0N,  57.5W,50.0,999.0,70.0
20231001, TS, 16.0N,  58.4W,45.0,1001.0,70.0
20231001, TS, 16.2N,  58.8W,45.0,1001.0,70.0
20231002, TS, 16.5N,  59.0W,45.0,999.0,70.0
20231002, TS, 16.8N,  59.7W,45.0,999.0,70.0
20231002, TS, 16.9N,  60.5W,45.0,1000.0,70.0
20231002, TS, 17.3N,  61.2W,45.0,1001.0,70.0
20231002, TS, 17.6N,  61.8W,45.0,1001.0,70.0
20231003, TS, 17.6N,  61.9W,45.0,1001.0,80.0
20231003, TS, 18.1N,  62.7W,45.0,1001.0,80.0
20231003, TS, 18.6N,  63.6W,40.0,1003.0,90.0
20231003, TS, 19.1N,  64.5W,40.0,1004.0,90.0
20231004, TS, 19.5N,  65.2W,40.0,1004.0,90.0
20231004, TS, 20.2N,  65.4W,40.0,1004.0,100.0
20231004, TS, 21.2N,  65.6W,40.0,1004.0,100.0
20231004, TS, 22.2N,  65.8W,35.0,1004.0,100.0
20231005, TS, 23.1N,  66.0W,35.0,1004.0,100.0
20231005, TS, 24.0N,  66.2W,40.0,1004.0,90.0
20231005, TS, 25.1N,  66.3W,45.0,1004.0,80.0
20231005, TS, 26.4N,  66.1W,45.0,1004.0,80.0
20231006, TS, 27.6N,  66.0W,45.0,1004.0,90.0
20231006, TS, 28.7N,  65.5W,45.0,1003.0,100.0
20230928, TS, 15.6N,  44.5W,35.0,1005.0,60.0
20230928, TS, 16.9N,  45.1W,35.0,1004.0,50.0
20230928, TS, 17.7N,  45.8W,35.0,1004.0,50.0
20230929, TS, 18.2N,  46.2W,40.0,1002.0,50.0
20230929, TS, 18.6N,  46.4W,45.0,999.0,40.0
20230929, TS, 19.1N,  46.7W,45.0,999.0,40.0
20230929, TS, 19.8N,  47.5W,45.0,1000.0,40.0
20230930, TS, 20.2N,  48.4W,45.0,1000.0,40.0
20230930, TS, 20.5N,  49.1W,45.0,1000.0,40.0
20230930, TS, 21.0N,  50.0W,40.0,1002.0,30.0
20230930, TS, 22.1N,  51.0W,40.0,1004.0,30.0
20231001, TS, 23.0N,  52.2W,35.0,1005.0,30.0
20231001, TS, 23.8N,  53.3W,35.0,1005.0,30.0
20231001, TS, 24.8N,  54.4W,35.0,1006.0,40.0
20231001, LO, 25.8N,  55.3W,30.0,1007.0,40.0
20231002, LO, 26.7N,  55.6W,30.0,1008.0,50.0
20231010, TD,  9.6N,  30.2W,30.0,1007.0,80.0
20231011, TS,  9.8N,  31.4W,35.0,1006.0,80.0
20231011, TS, 10.1N,  32.6W,35.0,1006.0,80.0
20231011, TS, 10.7N,  33.7W,35.0,1006.0,80.0
20231011, TD, 11.3N,  34.7W,30.0,1007.0,60.0
20231012, TD, 11.8N,  35.6W,30.0,1007.0,40.0
20231012, TD, 12.3N,  36.4W,30.0,1007.0,40.0
20231012, TS, 12.8N,  37.1W,35.0,1006.0,40.0
20231012, TS, 13.3N,  37.8W,40.0,1005.0,40.0
20231013, TS, 13.7N,  39.0W,40.0,1005.0,40.0
20231013, TS, 14.0N,  40.1W,40.0,1005.0,40.0
20231013, TS, 14.3N,  41.2W,35.0,1006.0,40.0
20231013, TS, 14.6N,  42.2W,35.0,1006.0,40.0
20231014, TS, 14.9N,  42.7W,35.0,1006.0,40.0
20231014, TD, 15.3N,  43.3W,30.0,1007.0,40.0
20231014, TD, 15.8N,  43.9W,30.0,1007.0,40.0
20231014, TD, 16.3N,  44.5W,30.0,1007.0,40.0
20231015, TD, 16.8N,  45.1W,30.0,1008.0,40.0
20231015, TD, 17.3N,  45.8W,30.0,1009.0,40.0
20231015, LO, 17.6N,  46.6W,25.0,1010.0,40.0
20231015, LO, 17.9N,  47.6W,25.0,1010.0,40.0
20231016, LO, 18.1N,  48.6W,25.0,1011.0,40.0
20231016, LO, 18.2N,  49.8W,25.0,1011.0,40.0
20231016, LO, 18.3N,  51.0W,20.0,1011.0,40.0
20231016, LO, 18.4N,  52.2W,20.0,1011.0,40.0
20231018, TS, 12.9N,  51.0W,35.0,1007.0,80.0
20231019, TS, 13.0N,  52.5W,35.0,1006.0,60.0
20231019, TS, 13.2N,  54.0W,45.0,1004.0,60.0
20231019, TS, 13.4N,  55.3W,50.0,1004.0,50.0
20231019, TS, 13.5N,  56.4W,50.0,1002.0,50.0
20231020, TS, 13.6N,  57.2W,50.0,1001.0,50.0
20231020, TS, 13.7N,  57.9W,50.0,1000.0,50.0
20231020, TS, 13.9N,  58.4W,60.0,997.0,40.0
20231020, HU, 14.1N,  58.9W,65.0,991.0,20.0
20231021, HU, 14.5N,  59.6W,70.0,991.0,15.0
20231021, HU, 14.9N,  60.3W,70.0,991.0,15.0
20231021, HU, 15.6N,  60.6W,75.0,987.0,10.0
20231021, HU, 16.6N,  61.0W,75.0,987.0,10.0
20231022, HU, 17.5N,  61.7W,80.0,987.0,10.0
20231022, HU, 17.6N,  61.8W,80.0,987.0,10.0
20231022, HU, 18.0N,  62.2W,75.0,989.0,10.0
20231022, HU, 18.7N,  62.8W,75.0,990.0,10.0
20231022, HU, 19.4N,  63.4W,75.0,990.0,10.0
20231023, HU, 20.2N,  63.9W,75.0,992.0,10.0
20231023, HU, 21.0N,  64.0W,70.0,993.0,20.0
20231023, HU, 21.6N,  64.0W,70.0,993.0,20.0
20231023, HU, 22.1N,  63.8W,65.0,988.0,20.0
20231024, HU, 22.6N,  63.5W,65.0,987.0,20.0
20231024, HU, 23.1N,  63.1W,65.0,987.0,20.0
20231024, HU, 23.6N,  62.6W,65.0,987.0,20.0
20231024, HU, 24.0N,  62.0W,65.0,987.0,20.0
20231025, HU, 24.5N,  61.2W,75.0,976.0,20.0
20231025, HU, 25.1N,  60.4W,85.0,969.0,20.0
20231025, HU, 26.1N,  59.4W,95.0,965.0,20.0
20231025, HU, 27.5N,  58.3W,85.0,968.0,20.0
20231026, HU, 29.1N,  57.8W,80.0,970.0,20.0
20231026, HU, 30.0N,  58.3W,75.0,972.0,20.0
20231026, HU, 30.5N,  58.8W,70.0,975.0,20.0
20231026, HU, 31.0N,  59.5W,65.0,977.0,50.0
20231027, TS, 31.5N,  60.1W,60.0,980.0,50.0
20231027, TS, 31.8N,  60.6W,55.0,985.0,40.0
20231027, TS, 32.0N,  61.0W,55.0,988.0,40.0
20231027, TS, 32.3N,  61.4W,55.0,988.0,40.0
20231028, TS, 32.6N,  61.5W,50.0,991.0,40.0
20231028, TS, 32.9N,  61.0W,45.0,994.0,40.0
20231028, TS, 33.1N,  59.5W,45.0,995.0,40.0
20231028, TS, 33.3N,  58.0W,40.0,997.0,40.0
20231029, LO, 32.8N,  56.1W,35.0,1000.0,50.0
20231029, LO, 32.6N,  54.3W,35.0,1002.0,50.0
20231029, LO, 31.8N,  52.5W,35.0,1002.0,50.0
20231029, LO, 30.9N,  50.9W,35.0,1002.0,50.0
20231030, LO, 29.6N,  49.6W,30.0,1004.0,50.0
20231030, LO, 28.5N,  49.0W,30.0,1005.0,50.0
20231030, LO, 27.5N,  48.5W,30.0,1005.0,50.0
20231030, LO, 26.5N,  48.1W,25.0,1006.0,50.0
20231031, LO, 25.6N,  48.5W,25.0,1006.0,50.0
20231031, LO, 25.1N,  49.0W,25.0,1007.0,50.0
20231031, LO, 24.9N,  49.9W,20.0,1008.0,50.0
20231031, LO, 24.6N,  50.6W,20.0,1008.0,50.0
20231023, TD, 11.4N,  82.6W,25.0,1007.0,80.0
20231023, TD, 11.5N,  83.2W,25.0,1007.0,60.0
20231024, TD, 12.2N,  83.4W,25.0,1007.0,60.0
20231024, TD, 12.4N,  83.5W,25.0,1007.0,60.0
20231024, TD, 13.0N,  83.8W,25.0,1007.0,60.0
20231024, LO, 13.5N,  84.4W,20.0,1007.0,60.0
